:25.0,25.0,0.0,20.542,27.59,20.417,994.438,20.363,46.546,20.389,9.659066,20.319,1.0,1.0,100.0,1.0,1.0,-0.518,-23.279,157.628,0.0,0.0,0.0,-45.964,24.441,159.183,-45.964,24.441,159.183,0.0,24.441,159.183,0.0,-109.948,159.183,0.0,-109.948,-102.945,0.0,-109.948,-102.945,68.261,-109.948,-102.945,68.261,0.0,-102.945,68.261,0.0,-186.526,68.261,0.0,-186.526,-98.712,0.0,-186.526,-98.712,81.121,-186.526,-98.712,81.121,0.0,-98.712,81.121,0.0,-333.394,81.121,0.0,-333.394,-94.565,0.0,-333.394,-94.565,70.15,-333.394,-94.565,70.15,0.0,-94.565,70.15,0.0,-53.46,70.15,0.0,-53.46,-59.971;
:25.0,25.0,0.0,20.901,27.59,20.776,994.397,20.722,46.345,20.748,9.650276,20.68,1.0,1.0,100.0,1.0,1.0,-0.501,-23.932,157.603,0.0,0.0,0.0,-50.995,23.497,159.87,-50.995,23.497,159.87,0.0,23.497,159.87,0.0,-117.265,159.87,0.0,-117.265,-103.382,0.0,-117.265,-103.382,66.754,-117.265,-103.382,66.754,0.0,-103.382,66.754,0.0,-198.489,66.754,0.0,-198.489,-99.031,0.0,-198.489,-99.031,80.158,-198.489,-99.031,80.158,0.0,-99.031,80.158,0.0,-361.806,80.158,0.0,-361.806,-94.772,0.0,-361.806,-94.772,69.519,-361.806,-94.772,69.519,0.0,-94.772,69.519,0.0,-58.86,69.519,0.0,-58.86,-60.652;
:25.0,25.0,0.0,21.258,27.6,21.132,994.465,21.078,45.69,21.104,9.811158,21.035,1.0,1.0,100.0,1.0,1.0,-0.486,-24.61,157.94,0.0,0.0,0.0,-56.168,24.423,152.079,-56.168,24.423,152.079,0.0,24.423,152.079,0.0,-122.303,152.079,0.0,-122.303,-103.513,0.0,-122.303,-103.513,76.181,-122.303,-103.513,76.181,0.0,-103.513,76.181,0.0,-207.089,76.181,0.0,-207.089,-99.811,0.0,-207.089,-99.811,85.726,-207.089,-99.811,85.726,0.0,-99.811,85.726,0.0,-382.966,85.726,0.0,-382.966,-96.175,0.0,-382.966,-96.175,72.842,-382.966,-96.175,72.842,0.0,-96.175,72.842,0.0,-62.997,72.842,0.0,-62.997,-60.165;
:25.0,25.0,0.0,21.625,27.61,21.495,994.478,21.441,45.61,21.467,9.96464,21.397,1.0,1.0,100.0,1.0,1.0,-0.475,-25.309,158.033,0.0,0.0,0.0,-61.499,26.574,158.686,-61.499,26.574,158.686,0.0,26.574,158.686,0.0,-130.686,158.686,0.0,-130.686,-100.833,0.0,-130.686,-100.833,69.057,-130.686,-100.833,69.057,0.0,-100.833,69.057,0.0,-221.573,69.057,0.0,-221.573,-97.018,0.0,-221.573,-97.018,81.607,-221.573,-97.018,81.607,0.0,-97.018,81.607,0.0,-420.958,81.607,0.0,-420.958,-93.271,0.0,-420.958,-93.271,70.457,-420.958,-93.271,70.457,0.0,-93.271,70.457,0.0,-68.833,70.457,0.0,-68.833,-58.163;
:25.0,25.0,0.0,22.024,27.6,21.87,994.389,21.811,46.002,21.841,9.655302,21.77,1.0,1.0,100.0,1.0,1.0,-0.462,-26.029,157.771,0.0,0.0,0.0,-63.446,24.405,156.77,-63.446,24.405,156.77,0.0,24.405,156.77,0.0,-133.612,156.77,0.0,-133.612,-102.592,0.0,-133.612,-102.592,70.286,-133.612,-102.592,70.286,0.0,-102.592,70.286,0.0,-226.806,70.286,0.0,-226.806,-98.717,0.0,-226.806,-98.717,82.146,-226.806,-98.717,82.146,0.0,-98.717,82.146,0.0,-436.215,82.146,0.0,-436.215,-94.914,0.0,-436.215,-94.914,70.688,-436.215,-94.914,70.688,0.0,-94.914,70.688,0.0,-70.928,70.688,0.0,-70.928,-59.942;
:25.0,25.0,0.0,22.382,27.6,22.259,994.481,22.204,45.791,22.231,9.659066,22.16,1.0,1.0,100.0,1.0,1.0,-0.444,-26.835,157.484,0.0,0.0,0.0,-68.407,18.175,166.667,-68.407,18.175,166.667,0.0,18.175,166.667,0.0,-146.553,166.667,0.0,-146.553,-108.544,0.0,-146.553,-108.544,59.462,-146.553,-108.544,59.462,0.0,-108.544,59.462,0.0,-250.216,59.462,0.0,-250.216,-103.31,0.0,-250.216,-103.31,76.426,-250.216,-103.31,76.426,0.0,-103.31,76.426,0.0,-504.728,76.426,0.0,-504.728,-98.209,0.0,-504.728,-98.209,67.382,-504.728,-98.209,67.382,0.0,-98.209,67.382,0.0,-78.584,67.382,0.0,-78.584,-66.104;
:25.0,25.0,0.0,22.74,27.61,22.613,994.409,22.558,45.948,22.585,9.801311,22.519,1.0,1.0,100.0,1.0,1.0,-0.425,-27.545,157.983,0.0,0.0,0.0,-72.718,23.519,161.43,-72.718,23.519,161.43,0.0,23.519,161.43,0.0,-149.114,161.43,0.0,-149.114,-103.39,0.0,-149.114,-103.39,65.602,-149.114,-103.39,65.602,0.0,-103.39,65.602,0.0,-255.379,65.602,0.0,-255.379,-99.222,0.0,-255.379,-99.222,79.639,-255.379,-99.222,79.639,0.0,-99.222,79.639,0.0,-522.771,79.639,0.0,-522.771,-95.135,0.0,-522.771,-95.135,69.271,-522.771,-95.135,69.271,0.0,-95.135,69.271,0.0,-81.184,69.271,0.0,-81.184,-61.036;
:25.0,25.0,0.0,23.097,27.6,22.971,994.409,22.918,46.587,22.943,9.656514,22.872,1.0,1.0,100.0,1.0,1.0,-0.409,-28.297,157.797,0.0,0.0,0.0,-68.714,11.458,153.049,-68.714,11.458,153.049,0.0,11.458,153.049,0.0,-145.67,153.049,0.0,-145.67,-116.678,0.0,-145.67,-116.678,75.187,-145.67,-116.678,75.187,0.0,-116.678,75.187,0.0,-248.679,75.187,0.0,-248.679,-111.589,0.0,-248.679,-111.589,85.141,-248.679,-111.589,85.141,0.0,-111.589,85.141,0.0,-500.293,85.141,0.0,-500.293,-106.632,0.0,-500.293,-106.632,72.509,-500.293,-106.632,72.509,0.0,-106.632,72.509,0.0,-78.273,72.509,0.0,-78.273,-72.824;
:25.0,25.0,0.0,23.453,27.61,23.326,994.431,23.271,46.281,23.297,9.655302,23.229,1.0,1.0,100.0,1.0,1.0,-0.397,-29.027,157.721,0.0,0.0,0.0,-68.072,19.713,144.815,-68.072,19.713,144.815,0.0,19.713,144.815,0.0,-138.029,144.815,0.0,-138.029,-108.313,0.0,-138.029,-108.313,82.82,-138.029,-108.313,82.82,0.0,-108.313,82.82,0.0,-234.934,82.82,0.0,-234.934,-104.985,0.0,-234.934,-104.985,89.642,-234.934,-104.985,89.642,0.0,-104.985,89.642,0.0,-460.03,89.642,0.0,-460.03,-101.711,0.0,-460.03,-101.711,74.978,-460.03,-101.711,74.978,0.0,-101.711,74.978,0.0,-74.524,74.978,0.0,-74.524,-64.661;
:25.0,25.0,0.0,23.809,27.61,23.686,994.431,23.632,46.115,23.657,9.659066,23.591,1.0,1.0,100.0,1.0,1.0,-0.387,-29.761,157.425,0.0,0.0,0.0,-73.96,16.759,147.837,-73.96,16.759,147.837,0.0,16.759,147.837,0.0,-149.151,147.837,0.0,-149.151,-111.25,0.0,-149.151,-111.25,80.246,-149.151,-111.25,80.246,0.0,-111.25,80.246,0.0,-255.592,80.246,0.0,-255.592,-107.393,0.0,-255.592,-107.393,88.129,-255.592,-107.393,88.129,0.0,-107.393,88.129,0.0,-524.009,88.129,0.0,-524.009,-103.61,0.0,-524.009,-103.61,74.178,-524.009,-103.61,74.178,0.0,-103.61,74.178,0.0,-81.605,74.178,0.0,-81.605,-67.628;
:-230.0,-230.0,0.0,24.17,27.61,24.042,994.417,23.988,45.522,24.014,9.9682865,23.947,1.0,1.0,100.0,1.0,1.0,-0.377,-30.508,158.033,0.0,0.0,0.0,-67.295,7.867,142.464,-67.295,7.867,142.464,0.0,7.867,142.464,0.0,-140.933,142.464,0.0,-140.933,-121.288,0.0,-140.933,-121.288,85.586,-140.933,-121.288,85.586,0.0,-121.288,85.586,0.0,-240.051,85.586,0.0,-240.051,-116.757,0.0,-240.051,-116.757,91.456,-240.051,-116.757,91.456,0.0,-116.757,91.456,0.0,-474.283,91.456,0.0,-474.283,-112.332,0.0,-474.283,-112.332,76.033,-474.283,-112.332,76.033,0.0,-112.332,76.033,0.0,-75.604,76.033,0.0,-75.604,-76.46;
:-230.0,-230.0,0.0,24.528,27.61,24.4,994.427,24.346,46.006,24.372,9.656514,24.303,1.0,1.0,100.0,1.0,1.0,-0.368,-31.234,157.712,0.0,0.0,0.0,-64.047,-7.973,137.834,-64.047,-7.973,137.834,0.0,-7.973,137.834,0.0,-141.59,137.834,0.0,-141.59,-140.518,0.0,-141.59,-140.518,90.104,-141.59,-140.518,90.104,0.0,-140.518,90.104,0.0,-240.907,90.104,0.0,-240.907,-133.961,0.0,-240.907,-133.961,94.362,-240.907,-133.961,94.362,0.0,-133.961,94.362,0.0,-475.633,94.362,0.0,-475.633,-127.644,0.0,-475.633,-127.644,77.62,-475.633,-127.644,77.62,0.0,-127.644,77.62,0.0,-74.843,77.62,0.0,-74.843,-93.247;
:-230.0,-230.0,0.0,24.887,27.6,24.758,994.499,24.705,46.807,24.73,10.111933,24.662,1.0,1.0,100.0,1.0,1.0,-0.361,-31.976,157.603,0.0,0.0,0.0,-61.385,-14.926,138.925,-61.385,-14.926,138.925,0.0,-14.926,138.925,0.0,-140.613,138.925,0.0,-140.613,-149.2,0.0,-140.613,-149.2,89.039,-140.613,-149.2,89.039,0.0,-149.2,89.039,0.0,-238.885,89.039,0.0,-238.885,-141.429,0.0,-238.885,-141.429,93.668,-238.885,-141.429,93.668,0.0,-141.429,93.668,0.0,-468.919,93.668,0.0,-468.919,-134.0,0.0,-468.919,-134.0,77.244,-468.919,-134.0,77.244,0.0,-134.0,77.244,0.0,-73.526,77.244,0.0,-73.526,-100.943;
:25.0,25.0,0.0,25.252,27.6,25.123,994.459,25.069,46.627,25.095,9.81367,25.026,1.0,1.0,100.0,1.0,1.0,-0.349,-32.696,158.093,0.0,0.0,0.0,-63.755,-11.397,143.654,-63.755,-11.397,143.654,0.0,-11.397,143.654,0.0,-143.793,143.654,0.0,-143.793,-143.509,0.0,-143.793,-143.509,84.209,-143.793,-143.509,84.209,0.0,-143.509,84.209,0.0,-244.845,84.209,0.0,-244.845,-136.153,0.0,-244.845,-136.153,90.551,-244.845,-136.153,90.551,0.0,-136.153,90.551,0.0,-487.616,90.551,0.0,-487.616,-129.099,0.0,-487.616,-129.099,75.51,-487.616,-129.099,75.51,0.0,-129.099,75.51,0.0,-75.801,75.51,0.0,-75.801,-96.622;
:25.0,25.0,0.0,25.618,27.6,25.488,994.397,25.434,46.834,25.46,9.650276,25.39,1.0,1.0,100.0,1.0,1.0,-0.338,-33.439,158.169,0.0,0.0,0.0,-62.367,-11.711,139.143,-62.367,-11.711,139.143,0.0,-11.711,139.143,0.0,-140.026,139.143,0.0,-140.026,-144.2,0.0,-140.026,-144.2,88.406,-140.026,-144.2,88.406,0.0,-144.2,88.406,0.0,-238.02,88.406,0.0,-238.02,-137.284,0.0,-238.02,-137.284,93.191,-238.02,-137.284,93.191,0.0,-137.284,93.191,0.0,-467.325,93.191,0.0,-467.325,-130.636,0.0,-467.325,-130.636,76.935,-467.325,-130.636,76.935,0.0,-130.636,76.935,0.0,-73.585,76.935,0.0,-73.585,-96.934;
:25.0,25.0,0.0,25.98,27.62,25.851,994.412,25.797,46.405,25.823,9.805018,25.754,1.0,1.0,100.0,1.0,1.0,-0.329,-34.187,157.957,0.0,0.0,0.0,-62.969,-10.279,138.109,-62.969,-10.279,138.109,0.0,-10.279,138.109,0.0,-139.658,138.109,0.0,-139.658,-142.361,0.0,-139.658,-142.361,89.456,-139.658,-142.361,89.456,0.0,-142.361,89.456,0.0,-237.438,89.456,0.0,-237.438,-135.908,0.0,-237.438,-135.908,93.879,-237.438,-135.908,93.879,0.0,-135.908,93.879,0.0,-465.786,93.879,0.0,-465.786,-129.687,0.0,-465.786,-129.687,77.314,-465.786,-129.687,77.314,0.0,-129.687,77.314,0.0,-73.598,77.314,0.0,-73.598,-95.322;
:25.0,25.0,0.0,26.341,27.63,26.213,994.429,26.16,46.474,26.186,9.801311,26.117,1.0,1.0,100.0,1.0,1.0,-0.322,-34.912,157.932,0.0,0.0,0.0,-56.593,-15.132,133.218,-56.593,-15.132,133.218,0.0,-15.132,133.218,0.0,-130.197,133.218,0.0,-130.197,-148.949,0.0,-130.197,-148.949,93.73,-130.197,-148.949,93.73,0.0,-148.949,93.73,0.0,-220.465,93.73,0.0,-220.465,-142.21,0.0,-220.465,-142.21,96.623,-220.465,-142.21,96.623,0.0,-142.21,96.623,0.0,-417.647,96.623,0.0,-417.647,-135.729,0.0,-417.647,-135.729,78.729,-417.647,-135.729,78.729,0.0,-135.729,78.729,0.0,-67.016,78.729,0.0,-67.016,-100.67;
:25.0,25.0,0.0,26.712,27.63,26.581,994.461,26.526,46.453,26.553,9.801311,26.482,1.0,1.0,100.0,1.0,1.0,-0.317,-35.612,157.907,0.0,0.0,0.0,-52.996,-31.436,131.231,-52.996,-31.436,131.231,0.0,-31.436,131.231,0.0,-130.993,131.231,0.0,-130.993,-172.307,0.0,-130.993,-172.307,95.888,-130.993,-172.307,95.888,0.0,-172.307,95.888,0.0,-221.381,95.888,0.0,-221.381,-162.496,0.0,-221.381,-162.496,98.108,-221.381,-162.496,98.108,0.0,-162.496,98.108,0.0,-418.527,98.108,0.0,-418.527,-153.245,0.0,-418.527,-153.245,79.542,-418.527,-153.245,79.542,0.0,-153.245,79.542,0.0,-66.225,79.542,0.0,-66.225,-120.135;
